station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
TM2,Tolo Harbour and Channel,1988-06-08,38.0,8.3,8.4,31.6,3.5,27.8,5.0,0.1,Bottom Water,19.0,4.3,8.4,31.8,2.9,26.8,4.0,0.08,22.4124,114.2180833,4,-1.0
TM2,Tolo Harbour and Channel,1988-06-22,1.1,1.6,8.1,32.7,2.4,28.5,1.0,0.04,Bottom Water,1.3,0.6,8.1,32.8,2.2,28.1,0.5,0.04,22.4124,114.2180833,4,-0.3999999999999986
TM2,Tolo Harbour and Channel,1988-07-06,9.3,6.7,8.3,31.6,5.3,29.0,3.0,0.48,Bottom Water,4.6,1.4,8.2,32.2,3.2,27.9,2.0,0.07,22.4124,114.2180833,4,-1.1000000000000014
TM2,Tolo Harbour and Channel,1988-07-20,2.4,2.2,7.6,30.9,6.4,25.5,3.5,0.2,Bottom Water,5.3,0.8,7.8,33.3,4.9,25.0,2.5,0.2,22.4124,114.2180833,4,-0.5
TM2,Tolo Harbour and Channel,1988-08-03,46.0,7.9,8.5,31.4,5.4,27.8,6.0,0.2,Bottom Water,23.0,6.7,8.5,32.5,3.7,27.3,4.0,0.07,22.4124,114.2180833,4,-0.5
TM2,Tolo Harbour and Channel,1988-08-17,16.0,2.5,8.3,28.8,3.7,27.7,3.0,0.7,Bottom Water,14.0,1.4,8.3,30.5,3.7,27.5,2.0,0.62,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1988-09-02,2.1,2.7,8.1,32.6,4.7,27.0,1.5,0.15,Bottom Water,2.3,0.7,8.1,33.4,4.4,25.5,1.5,0.15,22.4124,114.2180833,4,-1.5
TM2,Tolo Harbour and Channel,1988-09-14,19.0,8.4,8.6,32.0,4.5,28.0,4.0,0.35,Bottom Water,22.0,9.0,8.8,32.3,5.0,28.8,5.0,0.01,22.4124,114.2180833,4,0.8000000000000007
TM2,Tolo Harbour and Channel,1988-09-28,51.0,9.6,8.8,24.3,5.5,26.4,4.0,0.1,Bottom Water,35.0,5.5,8.7,28.3,5.0,26.9,3.0,0.15,22.4124,114.2180833,4,0.5
TM2,Tolo Harbour and Channel,1988-10-31,6.9,5.4,8.0,28.0,1.9,19.7,5.5,0.89,Bottom Water,5.6,4.8,8.1,28.7,3.7,20.5,2.0,0.82,22.4124,114.2180833,4,0.8000000000000007
TM2,Tolo Harbour and Channel,1988-11-09,58.0,10.8,8.7,30.1,3.8,21.5,7.0,0.1,Bottom Water,62.0,9.6,8.8,31.0,4.4,21.4,4.5,0.01,22.4124,114.2180833,4,-0.10000000000000142
TM2,Tolo Harbour and Channel,1988-12-07,36.0,8.9,8.6,30.7,3.2,18.1,4.5,0.56,Bottom Water,26.0,8.0,8.5,30.8,2.2,18.0,4.0,0.09,22.4124,114.2180833,4,-0.10000000000000142
TM2,Tolo Harbour and Channel,1989-01-04,8.1,6.2,8.6,29.2,4.3,16.6,2.0,0.6,Bottom Water,13.0,4.3,8.6,30.5,5.0,16.6,2.5,0.59,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1989-01-18,14.0,6.5,8.3,29.2,3.1,15.0,3.5,0.78,Bottom Water,4.4,5.9,8.2,30.6,3.6,14.8,4.5,0.3,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1989-02-01,130.0,10.5,8.7,28.8,4.1,14.2,4.0,0.44,Bottom Water,19.0,10.5,8.5,28.8,4.3,14.2,4.5,0.49,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1989-02-15,120.0,11.1,8.8,30.2,10.0,14.0,4.5,0.01,Bottom Water,23.0,10.2,8.6,30.7,7.0,13.9,2.5,0.04,22.4124,114.2180833,4,-0.09999999999999964
TM2,Tolo Harbour and Channel,1989-03-01,51.0,9.7,8.5,30.4,5.8,16.7,6.0,0.4,Bottom Water,42.0,7.0,8.6,30.6,6.7,16.4,7.0,0.08,22.4124,114.2180833,4,-0.3000000000000007
TM2,Tolo Harbour and Channel,1989-03-15,41.0,9.6,8.8,30.2,4.6,17.1,12.0,0.02,Bottom Water,10.0,4.8,8.5,31.3,2.9,15.7,6.0,0.02,22.4124,114.2180833,4,-1.4000000000000021
TM2,Tolo Harbour and Channel,1989-03-29,82.0,9.4,8.9,29.4,5.7,17.5,2.0,0.15,Bottom Water,20.0,9.0,8.8,30.9,4.5,17.4,1.5,0.08,22.4124,114.2180833,4,-0.10000000000000142
TM2,Tolo Harbour and Channel,1989-04-12,5.6,5.3,8.1,29.8,3.7,19.1,1.0,0.5,Bottom Water,7.6,5.1,8.1,30.6,3.4,19.6,1.5,0.52,22.4124,114.2180833,4,0.5
TM2,Tolo Harbour and Channel,1989-04-26,43.0,7.4,8.7,28.2,8.4,21.1,3.0,0.12,Bottom Water,1.3,3.7,8.3,30.6,6.4,20.6,5.5,0.24,22.4124,114.2180833,4,-0.5
TM2,Tolo Harbour and Channel,1989-05-24,89.0,7.9,9.2,22.8,6.6,24.9,5.5,0.34,Bottom Water,0.2,3.7,8.2,30.3,3.9,23.7,0.5,0.2,22.4124,114.2180833,4,-1.1999999999999993
TM2,Tolo Harbour and Channel,1989-06-09,37.0,8.1,8.9,27.1,6.2,25.3,0.5,0.26,Bottom Water,23.0,5.8,8.8,27.2,5.7,25.0,0.5,0.24,22.4124,114.2180833,4,-0.3000000000000007
TM2,Tolo Harbour and Channel,1989-06-21,33.0,5.4,8.6,30.6,7.6,27.1,11.0,0.01,Bottom Water,20.0,3.5,8.5,30.8,11.0,27.4,13.0,0.02,22.4124,114.2180833,4,0.29999999999999716
TM2,Tolo Harbour and Channel,1989-07-05,24.0,7.9,8.6,30.6,3.5,28.1,2.0,0.39,Bottom Water,38.0,4.5,8.8,31.0,5.4,27.7,2.0,0.16,22.4124,114.2180833,4,-0.40000000000000213
TM2,Tolo Harbour and Channel,1989-07-19,13.0,5.0,9.8,31.4,12.0,28.4,8.5,0.28,Bottom Water,6.5,4.7,8.8,31.7,4.5,28.4,2.5,0.09,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1989-08-02,78.0,6.5,9.2,30.6,5.7,27.0,6.5,0.03,Bottom Water,14.0,1.8,8.4,32.1,3.2,26.1,2.5,0.12,22.4124,114.2180833,4,-0.8999999999999986
TM2,Tolo Harbour and Channel,1989-08-16,15.0,7.4,9.0,31.1,4.1,28.0,5.0,0.15,Bottom Water,12.0,5.9,9.0,31.6,3.4,28.1,3.5,0.05,22.4124,114.2180833,4,0.10000000000000142
TM2,Tolo Harbour and Channel,1989-08-30,11.0,4.5,8.9,29.7,2.1,29.6,2.5,0.32,Bottom Water,9.9,4.4,8.9,30.3,1.7,29.5,2.0,0.14,22.4124,114.2180833,4,-0.10000000000000142
TM2,Tolo Harbour and Channel,1989-09-12,29.0,7.3,9.2,24.9,4.0,30.4,4.0,0.17,Bottom Water,30.0,5.4,9.2,28.7,3.2,30.3,4.5,0.09,22.4124,114.2180833,4,-0.09999999999999787
TM2,Tolo Harbour and Channel,1989-09-27,18.0,6.9,8.8,30.0,2.8,29.8,3.0,0.14,Bottom Water,14.0,3.3,9.0,30.2,2.2,29.2,6.5,0.11,22.4124,114.2180833,4,-0.6000000000000014
TM2,Tolo Harbour and Channel,1989-10-11,29.0,5.9,8.7,28.6,5.4,26.8,8.0,0.41,Bottom Water,20.0,4.8,8.7,29.4,21.0,27.1,22.0,0.37,22.4124,114.2180833,4,0.3000000000000007
TM2,Tolo Harbour and Channel,1989-10-25,66.0,8.4,9.1,30.1,6.5,25.2,7.0,0.04,Bottom Water,40.0,4.7,8.8,30.7,3.5,24.9,2.0,0.01,22.4124,114.2180833,4,-0.3000000000000007
TM2,Tolo Harbour and Channel,1989-11-22,20.0,8.1,8.7,29.0,5.0,22.0,7.0,0.13,Bottom Water,22.0,7.0,8.6,32.7,4.1,22.7,5.5,0.1,22.4124,114.2180833,4,0.6999999999999993
TM2,Tolo Harbour and Channel,1989-12-06,14.0,4.4,8.7,31.9,6.2,20.7,5.0,0.02,Bottom Water,6.9,4.4,8.6,32.0,8.0,20.7,2.0,0.02,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1989-12-20,2.0,4.5,8.6,30.9,3.9,20.1,15.0,0.38,Bottom Water,6.3,3.9,8.7,31.8,7.6,20.1,8.0,0.41,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1990-01-17,32.0,8.7,8.1,29.5,6.7,17.1,5.0,0.16,Bottom Water,17.0,6.6,8.0,30.5,5.8,18.0,10.0,0.31,22.4124,114.2180833,4,0.8999999999999986
TM2,Tolo Harbour and Channel,1990-01-31,5.7,6.4,8.4,29.2,2.4,17.0,1.5,0.62,Bottom Water,4.0,6.5,8.4,29.4,2.6,17.0,2.0,0.63,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1990-02-14,16.0,11.1,7.9,30.0,5.0,17.5,0.5,0.56,Bottom Water,12.0,10.4,8.2,30.6,3.3,17.0,3.5,0.1,22.4124,114.2180833,4,-0.5
TM2,Tolo Harbour and Channel,1990-02-28,0.3,7.0,8.1,26.1,3.5,16.0,2.0,0.24,Bottom Water,7.5,5.8,8.6,29.0,3.4,16.7,6.5,0.52,22.4124,114.2180833,4,0.6999999999999993
TM2,Tolo Harbour and Channel,1990-03-14,42.0,11.2,8.6,26.9,5.0,17.9,3.0,0.38,Bottom Water,14.0,10.4,8.7,29.5,3.2,17.6,6.0,0.19,22.4124,114.2180833,4,-0.29999999999999716
TM2,Tolo Harbour and Channel,1990-03-29,0.8,4.4,7.8,27.9,3.2,20.0,4.0,0.75,Bottom Water,0.2,3.7,8.1,29.6,5.2,19.7,16.0,0.42,22.4124,114.2180833,4,-0.3000000000000007
TM2,Tolo Harbour and Channel,1990-04-12,2.4,4.6,7.9,23.5,3.0,20.8,2.0,0.53,Bottom Water,5.3,3.4,8.0,30.1,2.0,19.7,3.0,0.34,22.4124,114.2180833,4,-1.1000000000000014
TM2,Tolo Harbour and Channel,1990-04-25,4.3,4.6,7.0,29.9,6.0,20.6,9.0,0.61,Bottom Water,5.1,4.3,7.9,30.2,4.0,20.7,33.0,0.5,22.4124,114.2180833,4,0.09999999999999787
TM2,Tolo Harbour and Channel,1990-05-09,6.4,4.5,7.1,28.9,3.3,23.6,1.5,0.68,Bottom Water,1.3,3.1,7.8,30.2,11.5,23.1,12.0,0.46,22.4124,114.2180833,4,-0.5
TM2,Tolo Harbour and Channel,1990-05-23,19.0,6.1,8.3,30.1,6.0,25.2,4.0,0.1,Bottom Water,16.0,4.9,8.4,30.5,7.3,24.9,4.5,0.12,22.4124,114.2180833,4,-0.3000000000000007
TM2,Tolo Harbour and Channel,1990-06-07,5.6,8.2,8.0,28.4,6.0,26.2,2.5,0.51,Bottom Water,0.8,6.8,8.4,29.2,5.5,26.0,1.0,0.19,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1990-06-20,6.1,5.3,8.2,26.7,6.2,27.9,5.5,0.55,Bottom Water,0.3,4.6,8.3,28.5,4.4,27.7,5.0,0.24,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1990-07-18,30.0,8.7,8.7,33.1,7.2,30.4,4.0,0.03,Bottom Water,26.0,3.3,8.5,34.8,6.0,28.5,3.0,0.04,22.4124,114.2180833,4,-1.8999999999999986
TM2,Tolo Harbour and Channel,1990-08-01,15.0,5.3,8.7,30.2,4.0,29.6,3.0,0.06,Bottom Water,0.2,4.5,8.7,30.9,4.0,29.2,1.0,0.08,22.4124,114.2180833,4,-0.40000000000000213
TM2,Tolo Harbour and Channel,1990-08-30,9.6,6.5,8.5,31.9,3.5,27.2,1.5,0.32,Bottom Water,6.7,5.9,8.5,32.6,6.0,27.0,4.5,0.16,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1990-09-12,1.8,3.4,8.3,28.8,3.2,28.1,2.0,0.27,Bottom Water,2.8,3.2,8.3,32.1,4.5,28.2,3.0,0.15,22.4124,114.2180833,4,0.09999999999999787
TM2,Tolo Harbour and Channel,1990-09-27,68.0,5.2,8.3,27.8,3.6,29.1,3.0,0.26,Bottom Water,4.5,3.6,8.3,30.4,16.5,28.9,19.0,0.32,22.4124,114.2180833,4,-0.20000000000000284
TM2,Tolo Harbour and Channel,1990-10-10,8.3,9.3,8.5,27.0,32.0,27.4,24.0,0.12,Bottom Water,14.0,7.6,8.5,30.0,6.0,27.6,2.0,0.15,22.4124,114.2180833,4,0.20000000000000284
TM2,Tolo Harbour and Channel,1990-10-29,23.0,5.2,7.5,29.3,3.2,26.1,2.0,0.29,Bottom Water,21.0,4.6,7.6,29.7,12.6,26.2,6.5,0.36,22.4124,114.2180833,4,0.09999999999999787
TM2,Tolo Harbour and Channel,1990-11-08,2.4,4.9,7.8,29.4,4.1,25.3,8.5,0.39,Bottom Water,1.3,4.9,7.9,30.0,6.8,25.3,2.5,0.26,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1990-11-21,8.5,9.2,8.3,29.4,4.7,23.2,1.0,0.62,Bottom Water,9.6,8.7,8.2,29.5,2.8,23.2,0.5,0.56,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1990-12-05,40.0,9.2,8.4,29.5,5.0,19.2,3.5,0.15,Bottom Water,34.0,8.4,8.4,31.1,5.1,19.0,0.5,0.12,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1990-12-20,4.0,3.8,8.1,31.1,18.0,19.8,8.5,0.34,Bottom Water,1.6,3.5,8.1,31.2,21.0,19.8,4.0,0.18,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1991-01-02,2.9,4.2,8.2,30.6,3.9,19.4,14.0,0.54,Bottom Water,0.5,4.1,8.2,31.1,8.7,19.4,3.5,0.44,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1991-01-16,1.3,6.3,7.9,30.4,10.0,16.4,2.0,0.45,Bottom Water,1.1,6.0,7.9,31.7,10.0,16.3,3.0,0.71,22.4124,114.2180833,4,-0.09999999999999787
TM2,Tolo Harbour and Channel,1991-01-30,20.0,9.0,8.3,30.9,6.2,16.9,12.0,0.35,Bottom Water,19.0,10.7,8.3,31.0,8.0,16.9,5.5,0.39,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1991-02-27,3.5,7.2,7.9,30.6,4.9,17.6,2.5,0.68,Bottom Water,3.5,5.8,8.1,31.4,9.9,17.7,15.0,0.45,22.4124,114.2180833,4,0.09999999999999787
TM2,Tolo Harbour and Channel,1991-04-10,3.5,8.2,8.0,29.7,3.1,21.3,1.0,0.7,Bottom Water,0.8,7.0,8.0,31.6,3.2,20.0,0.5,0.18,22.4124,114.2180833,4,-1.3000000000000007
TM2,Tolo Harbour and Channel,1991-04-25,5.0,4.3,8.3,30.9,6.3,23.2,8.0,0.18,Bottom Water,2.1,4.3,8.3,31.3,5.5,22.9,120.0,0.18,22.4124,114.2180833,4,-0.3000000000000007
TM2,Tolo Harbour and Channel,1991-05-08,4.8,13.0,8.5,29.4,4.0,24.5,5.0,0.37,Bottom Water,1.1,5.1,7.9,31.9,1.8,22.8,4.0,0.27,22.4124,114.2180833,4,-1.6999999999999993
TM2,Tolo Harbour and Channel,1991-05-22,11.0,6.2,8.2,31.1,6.1,24.6,5.5,0.14,Bottom Water,9.3,3.1,8.1,31.7,4.4,22.7,4.5,0.16,22.4124,114.2180833,4,-1.9000000000000021
TM2,Tolo Harbour and Channel,1991-06-07,22.0,7.0,8.3,31.1,40.0,28.5,70.0,0.1,Bottom Water,14.0,4.0,8.3,31.5,5.6,27.9,33.0,0.12,22.4124,114.2180833,4,-0.6000000000000014
TM2,Tolo Harbour and Channel,1991-07-03,2.1,4.7,8.1,30.8,2.8,25.4,3.0,0.26,Bottom Water,2.1,2.7,8.1,31.5,1.6,25.1,1.5,0.24,22.4124,114.2180833,4,-0.29999999999999716
TM2,Tolo Harbour and Channel,1991-07-18,22.0,4.8,8.3,31.0,3.1,26.8,6.0,0.61,Bottom Water,17.0,5.0,8.4,31.0,3.3,26.7,5.5,0.65,22.4124,114.2180833,4,-0.10000000000000142
TM2,Tolo Harbour and Channel,1991-08-01,3.5,4.4,8.1,21.6,3.1,24.2,2.0,0.33,Bottom Water,1.1,3.0,8.0,20.3,2.6,24.0,2.5,0.32,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1991-08-14,4.0,4.7,8.2,30.0,4.7,25.3,8.0,0.31,Bottom Water,5.9,4.3,8.4,30.4,3.2,25.1,3.0,0.32,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1991-09-11,3.5,15.6,8.6,29.2,5.2,28.3,1.5,0.2,Bottom Water,1.9,0.3,8.0,31.2,4.4,25.4,2.5,0.09,22.4124,114.2180833,4,-2.900000000000002
TM2,Tolo Harbour and Channel,1991-10-09,5.3,5.0,8.1,30.5,2.2,25.2,1.5,0.24,Bottom Water,2.7,4.5,8.1,31.0,1.9,25.2,1.0,0.14,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1991-10-23,34.0,6.6,8.4,29.1,3.5,23.8,3.0,0.36,Bottom Water,27.0,4.4,8.3,30.6,3.6,24.1,3.0,0.24,22.4124,114.2180833,4,0.3000000000000007
TM2,Tolo Harbour and Channel,1991-11-06,15.0,8.6,8.0,30.8,2.4,24.3,2.0,0.19,Bottom Water,17.0,7.6,8.1,31.6,2.4,23.9,6.5,0.06,22.4124,114.2180833,4,-0.40000000000000213
TM2,Tolo Harbour and Channel,1991-11-20,0.2,7.2,8.0,31.0,3.3,22.0,3.5,0.18,Bottom Water,1.3,6.3,8.1,31.4,2.6,22.1,3.5,0.19,22.4124,114.2180833,4,0.10000000000000142
TM2,Tolo Harbour and Channel,1991-12-06,5.1,10.5,8.4,26.2,4.5,20.2,4.5,0.39,Bottom Water,2.9,9.0,8.6,34.1,18.0,19.9,25.0,0.28,22.4124,114.2180833,4,-0.3000000000000007
TM2,Tolo Harbour and Channel,1991-12-17,0.2,7.2,8.1,30.4,3.9,18.2,5.0,0.56,Bottom Water,0.2,5.5,8.2,31.5,5.3,18.0,8.5,0.36,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1992-01-14,3.2,8.6,8.0,29.6,2.2,12.1,2.5,0.66,Bottom Water,0.3,8.1,8.1,29.9,2.9,12.1,3.5,0.61,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1992-02-19,0.2,6.0,8.0,29.9,1.5,15.4,2.0,0.35,Bottom Water,0.3,4.9,8.0,31.0,1.7,15.7,1.5,0.33,22.4124,114.2180833,4,0.29999999999999893
TM2,Tolo Harbour and Channel,1992-03-18,0.2,9.1,8.3,29.3,2.8,18.8,2.0,0.46,Bottom Water,0.2,7.6,8.2,30.1,4.1,17.9,7.5,0.39,22.4124,114.2180833,4,-0.9000000000000021
TM2,Tolo Harbour and Channel,1992-04-15,6.7,4.4,7.9,23.0,3.4,18.9,1.5,0.76,Bottom Water,1.1,2.1,7.9,30.5,3.6,18.0,0.5,0.31,22.4124,114.2180833,4,-0.8999999999999986
TM2,Tolo Harbour and Channel,1992-05-21,24.0,7.4,7.9,27.3,4.4,24.2,5.5,0.18,Bottom Water,43.0,3.3,7.9,29.1,2.5,23.8,3.5,0.24,22.4124,114.2180833,4,-0.3999999999999986
TM2,Tolo Harbour and Channel,1992-06-18,37.0,12.8,8.8,26.3,3.2,27.1,6.0,0.11,Bottom Water,1.1,0.3,7.9,30.6,2.4,24.4,2.0,0.35,22.4124,114.2180833,4,-2.700000000000003
TM2,Tolo Harbour and Channel,1992-07-07,0.5,2.0,7.8,30.3,1.9,27.0,3.0,0.2,Bottom Water,0.2,1.8,7.8,31.7,1.8,26.8,2.5,0.21,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1992-08-19,3.6,6.8,8.3,28.7,3.2,29.8,2.5,0.23,Bottom Water,0.9,1.7,8.1,30.8,3.3,29.1,2.0,0.2,22.4124,114.2180833,4,-0.6999999999999993
TM2,Tolo Harbour and Channel,1992-09-09,12.0,4.4,8.0,29.2,1.6,28.4,2.0,0.44,Bottom Water,6.4,0.5,8.0,31.2,1.6,27.8,1.0,0.37,22.4124,114.2180833,4,-0.5999999999999979
TM2,Tolo Harbour and Channel,1992-10-14,8.5,8.0,8.1,29.6,2.6,21.4,1.5,0.23,Bottom Water,0.5,2.8,7.9,31.8,2.5,22.8,4.5,0.2,22.4124,114.2180833,4,1.4000000000000021
TM2,Tolo Harbour and Channel,1992-12-16,0.8,8.9,8.1,30.8,3.9,19.2,6.0,0.42,Bottom Water,3.8,8.7,8.2,32.1,4.1,20.1,13.0,0.62,22.4124,114.2180833,4,0.9000000000000021
TM2,Tolo Harbour and Channel,1993-01-13,5.5,11.0,8.5,30.3,3.0,19.7,2.0,0.34,Bottom Water,2.5,8.3,8.3,32.2,2.2,19.3,1.5,0.28,22.4124,114.2180833,4,-0.3999999999999986
TM2,Tolo Harbour and Channel,1993-03-18,0.5,5.5,8.0,31.1,2.4,18.3,6.5,0.66,Bottom Water,0.4,3.9,8.0,32.1,4.3,18.4,11.0,0.51,22.4124,114.2180833,4,0.09999999999999787
TM2,Tolo Harbour and Channel,1993-04-28,0.4,7.1,8.2,32.3,2.1,22.0,3.0,0.22,Bottom Water,0.3,6.9,8.2,32.9,2.1,20.8,3.0,0.21,22.4124,114.2180833,4,-1.1999999999999993
TM2,Tolo Harbour and Channel,1993-05-17,0.2,7.3,8.1,29.0,3.9,26.4,2.5,0.51,Bottom Water,0.3,5.7,8.0,24.1,9.0,24.3,5.5,0.42,22.4124,114.2180833,4,-2.099999999999998
TM2,Tolo Harbour and Channel,1993-06-10,0.5,5.5,8.2,28.2,15.0,26.6,13.0,0.66,Bottom Water,0.7,5.4,8.2,30.2,2.7,26.4,1.0,0.23,22.4124,114.2180833,4,-0.20000000000000284
TM2,Tolo Harbour and Channel,1993-07-20,1.4,3.6,7.6,31.7,4.0,26.7,2.5,0.45,Bottom Water,0.7,1.1,7.9,33.9,3.9,24.9,3.5,0.44,22.4124,114.2180833,4,-1.8000000000000007
TM2,Tolo Harbour and Channel,1993-08-23,1.5,4.9,8.2,29.6,2.1,28.3,1.0,0.25,Bottom Water,1.2,4.9,8.3,30.4,2.2,28.2,1.0,0.2,22.4124,114.2180833,4,-0.10000000000000142
TM2,Tolo Harbour and Channel,1993-09-07,6.9,8.7,8.6,28.9,2.4,29.6,2.5,0.2,Bottom Water,6.1,7.0,8.5,29.8,2.0,29.5,2.0,0.18,22.4124,114.2180833,4,-0.10000000000000142
TM2,Tolo Harbour and Channel,1993-10-27,12.0,5.0,8.4,28.9,3.4,26.4,3.3,0.24,Bottom Water,3.7,3.5,8.4,30.1,3.0,26.3,3.3,0.29,22.4124,114.2180833,4,-0.09999999999999787
TM2,Tolo Harbour and Channel,1993-11-29,13.0,8.5,8.0,30.7,1.9,21.6,3.1,0.34,Bottom Water,10.0,8.9,8.3,30.9,1.9,21.4,3.5,0.25,22.4124,114.2180833,4,-0.20000000000000284
TM2,Tolo Harbour and Channel,1993-12-23,2.7,8.1,8.1,29.2,1.9,17.5,0.9,0.54,Bottom Water,3.1,6.6,8.1,31.3,2.2,17.8,1.8,0.52,22.4124,114.2180833,4,0.3000000000000007
TM2,Tolo Harbour and Channel,1994-01-20,0.2,8.1,8.1,29.3,3.2,17.3,4.9,0.75,Bottom Water,0.2,6.5,8.2,29.6,5.2,17.4,5.0,0.73,22.4124,114.2180833,4,0.09999999999999787
TM2,Tolo Harbour and Channel,1994-02-25,1.5,5.7,8.2,29.1,2.1,17.1,1.0,0.65,Bottom Water,0.2,5.8,8.2,30.1,2.0,17.3,1.0,0.62,22.4124,114.2180833,4,0.1999999999999993
TM2,Tolo Harbour and Channel,1994-03-23,6.6,8.0,8.4,29.8,1.6,17.4,2.2,0.39,Bottom Water,4.2,8.0,8.5,30.7,2.2,17.2,8.2,0.39,22.4124,114.2180833,4,-0.1999999999999993
TM2,Tolo Harbour and Channel,1994-04-22,22.0,8.0,8.6,30.6,5.3,24.1,7.6,0.07,Bottom Water,25.0,6.7,8.3,31.5,7.1,21.9,7.3,0.07,22.4124,114.2180833,4,-2.200000000000003
TM2,Tolo Harbour and Channel,1994-05-23,5.3,5.7,8.4,31.4,22.4,27.4,14.0,0.07,Bottom Water,8.1,2.7,8.3,31.9,2.4,26.7,66.0,0.11,22.4124,114.2180833,4,-0.6999999999999993
TM2,Tolo Harbour and Channel,1994-07-25,2.1,5.8,8.0,11.5,4.9,26.7,7.2,0.47,Bottom Water,2.0,2.3,8.1,25.8,4.1,28.9,5.0,0.46,22.4124,114.2180833,4,2.1999999999999993
TM2,Tolo Harbour and Channel,1994-09-19,4.0,4.8,8.2,26.9,3.1,28.1,2.3,0.38,Bottom Water,3.7,3.1,7.9,30.2,6.5,27.9,1.2,0.32,22.4124,114.2180833,4,-0.20000000000000284
TM2,Tolo Harbour and Channel,1994-10-06,30.0,10.3,8.4,27.2,12.4,28.1,5.5,0.18,Bottom Water,1.9,7.8,8.0,31.1,6.7,27.9,3.1,0.28,22.4124,114.2180833,4,-0.20000000000000284
TM2,Tolo Harbour and Channel,1994-10-27,7.1,6.0,7.9,29.3,0.5,24.9,2.7,0.35,Bottom Water,7.7,6.0,8.1,30.4,9.0,25.3,1.6,0.24,22.4124,114.2180833,4,0.40000000000000213
TM2,Tolo Harbour and Channel,1994-11-11,12.0,5.4,7.7,30.3,2.4,24.6,17.0,0.31,Bottom Water,2.9,4.7,7.9,31.4,6.8,24.4,5.2,0.27,22.4124,114.2180833,4,-0.20000000000000284
TM2,Tolo Harbour and Channel,1994-11-24,24.0,5.5,8.3,30.6,2.6,24.3,3.8,0.4,Bottom Water,17.0,4.7,8.3,31.6,1.7,24.3,3.2,0.26,22.4124,114.2180833,4,0.0
TM2,Tolo Harbour and Channel,1994-12-07,2.9,6.8,7.9,30.4,2.9,22.8,2.9,0.5,Bottom Water,1.4,5.0,7.9,30.0,7.9,23.0,3.4,0.41,22.4124,114.2180833,4,0.1999999999999993
TM2,Tolo Harbour and Channel,1994-12-29,19.0,8.9,8.3,28.3,8.6,19.8,3.0,0.63,Bottom Water,16.0,9.3,8.4,30.6,11.2,20.3,28.0,0.25,22.4124,114.2180833,4,0.5
TM2,Tolo Harbour and Channel,1995-01-09,22.0,7.6,8.1,28.5,3.7,22.9,16.0,0.14,Bottom Water,24.0,7.5,8.1,29.2,39.0,22.6,66.0,0.12,22.4124,114.2180833,4,-0.29999999999999716
TM2,Tolo Harbour and Channel,1995-01-23,16.0,7.8,8.2,29.9,1.5,19.4,18.0,0.56,Bottom Water,4.9,7.3,8.0,30.0,2.0,18.9,11.0,0.47,22.4124,114.2180833,4,-0.5
TM2,Tolo Harbour and Channel,1995-02-13,11.0,9.1,8.4,30.9,6.3,16.9,24.0,0.12,Bottom Water,14.0,9.3,8.3,32.1,2.6,16.4,100.0,0.13,22.4124,114.2180833,4,-0.5
TM2,Tolo Harbour and Channel,1995-03-01,6.0,5.4,8.0,30.6,2.5,15.8,7.5,0.48,Bottom Water,1.1,5.5,8.1,31.2,3.2,15.9,18.0,0.4,22.4124,114.2180833,4,0.09999999999999964
